YEAR,QUARTER,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL_REV,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,CARRIER_GROUP,ASM,RPM,LOAD_FACTOR,YIELD,RASM,CASM,PRASM
2010,2,NK,20416,Spirit Air Lines,16831,L,NK,Spirit Air Lines,2,2629,2629,77377000,386885,268958,0,0,140396,376012,319979,-11566000,-423000,25385000,,3278000,,3278000,,,,4888000,1051000,3837000,,261000,33812000,21251000,2115000,1641000,5345000,2170000,1507000,,206000,,34235000,-2248000,76000,-8839000,,,-222000,-11233000,-11656000,-90000,-11566000,,,,-11566000,,2,54317106460,37760627368,0.70,0.0000006723,0.0000006225,0.0000006303,0.0000004673
2010,2,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,88949,88520,3777116460,13832526,11697933,80923690,28757320,3496908,15722990,13679675,108168000,228462000,1896252000,8271000,107817000,32996000,74821000,1875000,1875000,,90129000,83342000,6787000,,1158253000,3262597000,843761000,316405000,149392000,346197000,159000000,161785000,,111121000,946474000,3034135000,-73748000,-8101000,5881000,-47081000,,1675000,-121374000,107088000,-1080000,108168000,,,,108168000,,3,48371070829608,40906595491164,0.85,0.0000000464,0.0000000674,0.0000000627,0.0000000392
2010,2,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,5779,5421,517598280,1274892,1071207,81690301,5254189,823752,3017556,2856991,75769000,129962000,736233000,3254000,56995000,52062000,4933000,,,,1485000,181000,1304000,,43946000,841913000,316425000,72675000,84189000,91376000,37719000,58370000,,40868000,10329000,711951000,-30848000,-3071000,-2718000,-18803000,,490000,-54950000,75012000,-757000,75769000,,,,75769000,,3,1050194834784,882408908664,0.84,0.0000008343,0.0000008017,0.0000006779,0.0000007010
2010,2,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,2419,2418,112686480,368393,298329,9247549,1150147,473541,749013,691827,-991000,7437000,115919000,840000,9306000,8324000,982000,,,,630000,17000,613000,,7413000,134108000,53593000,15087000,12280000,19572000,7820000,9903000,,6576000,1840000,126671000,-5213000,-507000,-71000,-2722000,,95000,-8418000,-981000,10000,-991000,,,,-991000,,3,174449189613,141271012989,0.81,0.0000008205,0.0000007688,0.0000007261,0.0000006645
2010,2,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3236,3233,382751580,1035504,864641,52438529,2637770,787393,2301861,2204149,97844000,159063000,783141000,4049000,84290000,80202000,4088000,,,,2039000,121000,1918000,,50665000,924184000,349300000,66996000,94326000,79653000,44791000,66564000,,52121000,11370000,765121000,-38716000,-3370000,-1347000,-19411000,,647000,-62197000,96866000,-978000,97844000,,,,97844000,,3,815348601072,680812270913,0.83,0.0000011503,0.0000011335,0.0000009384,0.0000009605
2010,2,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,288268,287271,10583517100,39160092,29564600,73508102,0,5036862,31273725,26938447,112214000,362769000,2921809000,,40766000,32843000,7923000,6969000,6969000,,193744000,,193744000,,5029000,3168317000,1360221000,298715000,203607000,467714000,179307000,138753000,,154981000,2250000,2805548000,-40201000,3544000,,,,-142367000,-179024000,183745000,71531000,112214000,,,,112214000,,3,197243979311304,148912810285200,0.75,0.0000000196,0.0000000161,0.0000000142,0.0000000148
2010,3,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,140104,138818,5820848750,21287272,17507996,59637778,12659120,2644891,23020648,19678812,80225000,173033000,2597043000,6263000,118457000,30233000,88224000,2942000,2942000,,82072000,68676000,13396000,,538800000,3345577000,1181729000,344906000,233573000,528402000,204828000,224756000,,123998000,330352000,3172544000,-88082000,1323000,,378000,,-5803000,-92184000,80849000,624000,80225000,,,,80225000,,3,56302514127352,46306741048436,0.82,0.0000000561,0.0000000594,0.0000000563,0.0000000461
2010,3,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,7330,7278,602247013,1606838,1367600,93498486,6586340,924060,3735991,3482587,16023000,44295000,757606000,4043000,76006000,50270000,25736000,362000,362000,,23942000,20034000,3908000,,157178000,1019137000,346245000,103256000,113395000,115111000,69632000,73178000,,45471000,108554000,974842000,-26832000,403000,,115000,,-1768000,-28082000,16213000,190000,16023000,,,,16023000,,3,1484814722280,1263744456000,0.85,0.0000005995,0.0000006864,0.0000006565,0.0000005102
2010,3,AA,19805,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,25450,25322,1324810371,4439039,3577939,56477497,3648563,1326271,5482225,4825356,31100000,63312000,877831000,2343000,69758000,39937000,29821000,1358000,1358000,,27741000,23213000,4528000,,182121000,1161152000,390751000,120162000,101962000,177500000,78268000,61686000,,51384000,116127000,1097840000,-30571000,459000,,131000,,-2014000,-31995000,31317000,217000,31100000,,,,31100000,,3,5887368693569,4745316735469,0.81,0.0000001850,0.0000001972,0.0000001865,0.0000001491
2010,3,AA,19805,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,1286,1282,133186800,314235,261242,29314132,1287597,253487,959513,919101,1235000,9880000,217663000,1150000,40770000,33376000,7394000,,,,6879000,5756000,1123000,,45158000,311620000,117484000,32957000,32088000,30458000,21045000,20210000,,14662000,32836000,301740000,-8204000,123000,,35000,,-541000,-8587000,1293000,58000,1235000,,,,1235000,,3,79654487445,66221450854,0.83,0.0000032869,0.0000039121,0.0000037881,0.0000027326
2010,3,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,36116,38834,1513782639,5510878,4474791,37451270,12647217,1249822,6342412,5580306,112329000,185259000,696849000,9033000,51908000,19027000,32881000,2629000,2496000,133000,21583000,12654000,8929000,2382000,136491000,920875000,284858000,66988000,54192000,105773000,50671000,52991000,,45391000,74752000,735616000,-17654000,-6597000,,9674000,,10211000,-4366000,180893000,68564000,112329000,,,,112329000,,3,6887616563716,5592692237202,0.81,0.0000001246,0.0000001337,0.0000001068,0.0000001012
2010,3,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,1586,1634,65800158,250957,219467,498092,22890,134460,293449,259745,3813000,6299000,32827000,,1725000,176000,1549000,124000,118000,6000,596000,596000,,,,35272000,12489000,2937000,2376000,4637000,2221000,2323000,,1990000,,28973000,-774000,-289000,,456000,,448000,-159000,6140000,2327000,3813000,,,,3813000,,3,33743678220,29509532820,0.87,0.0000011124,0.0000010453,0.0000008586,0.0000009728
2010,3,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,51379,51157,1716599800,6795550,5666170,3729015,2481563,1120259,8642933,7355136,26981000,87935000,761295000,1209000,15158000,2044000,13114000,1584000,1584000,,28605000,24534000,4071000,,38295000,846146000,354041000,61412000,40744000,143678000,59864000,42811000,,45181000,10480000,758211000,-37739000,851000,-29000,-6656000,,605000,-42968000,44967000,17986000,26981000,,,,26981000,,3,7612776047450,6347577938030,0.83,0.0000001199,0.0000001111,0.0000000996,0.0000001000
2010,3,B6,20409,JetBlue Airways,16673,L,B6,JetBlue Airways,3,8001,7950,281448400,1121600,927124,2298194,19,264920,1514835,1320762,31228000,59745000,170659000,,2751000,371000,2380000,,,,5192000,4453000,739000,,6951000,185554000,63664000,11125000,7330000,14561000,10776000,7765000,,8703000,1886000,125809000,-6790000,153000,-5000,-1198000,,140000,-7700000,52045000,20817000,31228000,,,,31228000,,3,297134272000,245613690080,0.83,0.0000006948,0.0000006245,0.0000004234,0.0000005743
2010,3,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,194715,192861,7782217777,29654586,24596873,74541154,7464071,6349424,29638688,23934554,358895000,854935000,3180796000,1607000,313685000,54264000,259421000,46700000,46700000,,259151000,108882000,150269000,,1708970000,5510909000,1448272000,364044000,361914000,728228000,341243000,231441000,,227287000,953545000,4655974000,-187549000,538000,2562000,503000,,-310256000,-494202000,360733000,1838000,358895000,,,,358895000,,3,188289540058464,156175975751152,0.83,0.0000000204,0.0000000293,0.0000000247,0.0000000169
2010,3,DL,19790,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,10560,10531,491337852,1749069,1458622,22791817,1410484,1274154,2759922,2419619,-31798000,7237000,372176000,,12321000,12321000,,,,,22441000,9960000,12481000,,26725000,433663000,169285000,33388000,28480000,57305000,26853000,18212000,,26045000,66858000,426426000,-14759000,42000,202000,40000,,-24415000,-38890000,-31653000,145000,-31798000,,,,-31798000,,3,2228583262626,1858509055788,0.83,0.0000002003,0.0000001946,0.0000001913,0.0000001670
2010,3,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,14119,14057,1194713864,3339023,2960889,126122757,6240439,2473679,7770684,7219214,-7317000,172388000,1719806000,7842000,82515000,82515000,,,,,99070000,41609000,57461000,,87256000,1996489000,718977000,114510000,131114000,263822000,123625000,83846000,,80406000,307801000,1824101000,-67945000,195000,928000,182000,,-112399000,-179039000,-6651000,666000,-7317000,,,,-7317000,,3,8259671075617,7324288940631,0.89,0.0000002348,0.0000002417,0.0000002208,0.0000002082
2010,3,DL,19790,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,5221,5189,445036895,1352724,1171428,50204312,1408557,856719,2659561,2501850,68916000,163093000,889575000,461000,66365000,66313000,52000,,,,52996000,22883000,30113000,,36881000,1046278000,325601000,53878000,68711000,138258000,64787000,43940000,,26704000,161306000,883185000,-35607000,102000,486000,95000,,-58904000,-93828000,69265000,349000,68916000,,,,68916000,,3,1158904352556,1003584624732,0.87,0.0000008864,0.0000009028,0.0000007621,0.0000007676
2010,3,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,21277,21149,664040860,2862380,2477373,474606,0,581523,3131999,2678986,9276000,17069000,297996000,,15833000,1418000,14414000,1474000,1474000,,5266000,3993000,1273000,,18229000,338797000,132542000,24473000,12255000,45762000,26519000,30082000,,6833000,43262000,321728000,-1367000,-878000,,,,137000,-2108000,14961000,5685000,9276000,,,,9276000,,3,1664539804740,1440649379079,0.87,0.0000002068,0.0000002035,0.0000001933,0.0000001790
2010,3,F9,20436,Frontier Airlines Inc.,16461,L,F9,Frontier Airlines Inc.,3,934,927,31799583,144740,129749,0,0,64975,209260,188405,280000,497000,6618000,,341000,31000,311000,32000,32000,,86000,86000,,,229000,7306000,3197000,701000,232000,958000,540000,500000,,147000,534000,6809000,-29000,-19000,,,,3000,-45000,451000,172000,280000,,,,280000,,3,9404481500,8430441275,0.90,0.0000007850,0.0000007769,0.0000007240,0.0000007037
2010,3,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,2,11154,11811,398291000,1762270,1555015,0,0,1301141,1651850,1426806,14085000,14482000,111706000,,13747000,,13747000,8972000,8972000,,1446000,1143000,303000,,20110000,155981000,75557000,21621000,4045000,18592000,3908000,8997000,,8779000,,141499000,-596000,,,,,199000,-397000,14085000,,14085000,,,,14085000,,2,2292961750070,2023293772115,0.88,0.0000000552,0.0000000680,0.0000000617,0.0000000487
2010,3,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,18361,18382,718535818,2703200,2208756,16945284,78038,293171,1682657,1381495,25872000,33687000,282067000,115000,20232000,6912000,13320000,1117000,1117000,,7012000,4204000,2808000,,9371000,319914000,129182000,36825000,25286000,37706000,22834000,18077000,,13617000,2699000,286226000,-1720000,705000,446000,-129000,,3225000,2526000,36214000,10342000,25872000,,,,25872000,,3,792499847200,647543205276,0.82,0.0000004356,0.0000004037,0.0000003612,0.0000003559
2010,3,HA,19690,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,210,208,19049500,54317,45200,860425,0,78588,122769,117168,5888000,6907000,27989000,15000,2643000,903000,1740000,,,,916000,549000,367000,,1224000,32787000,8760000,2310000,3295000,4418000,2982000,2361000,,1401000,353000,25880000,-225000,92000,58000,-14000,,421000,332000,7239000,1351000,5888000,,,,5888000,,3,4268664396,3552177600,0.83,0.0000078795,0.0000076808,0.0000060628,0.0000065569
2010,3,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,2,12056,12056,371623000,1858115,1545025,0,0,282941,1777251,1515094,50389000,17799000,117027000,,18076000,,18076000,,,,25503000,4441000,21062000,,1139000,161745000,85519000,9795000,6852000,24367000,9395000,7149000,,869000,,143946000,-8980000,378000,-18000,,,-923000,-9543000,8256000,-42133000,50389000,,,,50389000,,2,525736916215,437150918525,0.83,0.0000002677,0.0000003077,0.0000002738,0.0000002226
2010,3,NK,20416,Spirit Air Lines,16831,L,NK,Spirit Air Lines,2,3160,3160,91814400,459072,363638,0,0,148470,471255,403699,13555000,4787000,31484000,,4863000,,4863000,,,,6861000,1195000,5666000,,306000,43514000,23008000,2635000,1843000,6556000,2528000,1923000,,234000,,38727000,-2416000,102000,-5000,,,-248000,-2567000,2220000,-11335000,13555000,,,,13555000,,2,68158419840,53989333860,0.79,0.0000005832,0.0000006384,0.0000005682,0.0000004619
2010,3,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,91819,91423,3855429120,14201264,12067368,68599080,23347707,3386356,16022529,13935584,162762000,240108000,1930801000,7068000,104535000,30155000,74380000,3823000,3823000,,91550000,84134000,7416000,,1206135000,3343912000,846674000,322288000,154820000,347604000,159642000,202874000,,112465000,957437000,3103804000,-70700000,-7121000,-2505000,-11758000,,13604000,-78480000,161628000,-1134000,162762000,,,,162762000,,3,48090535553984,40864404031008,0.85,0.0000000472,0.0000000695,0.0000000645,0.0000000401
2010,3,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,6053,6052,573726140,1416999,1222532,76739183,5566521,883837,3317932,3144052,95049000,132837000,820238000,3527000,56462000,51604000,4858000,,,,2080000,347000,1733000,,45842000,928149000,341348000,82479000,91044000,100876000,44050000,82234000,,44698000,8583000,795312000,-32782000,-2909000,-2533000,-5499000,,5273000,-38450000,94387000,-662000,95049000,,,,95049000,,3,1252396145163,1080519015284,0.86,0.0000007591,0.0000007411,0.0000006350,0.0000006549
2010,3,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,2183,2181,107846080,343804,287906,8963393,1138184,382937,692621,641460,10033000,15839000,114111000,842000,9228000,8324000,904000,,,,657000,27000,630000,,6801000,131639000,51601000,15373000,12152000,7399000,8816000,11977000,,7014000,1468000,115800000,-5702000,-421000,277000,-729000,,699000,-5876000,9963000,-70000,10033000,,,,10033000,,3,131655272348,110249859922,0.84,0.0000010350,0.0000009999,0.0000008796,0.0000008667
2010,3,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3310,3306,391810900,1060802,925946,43605547,2403409,761458,2353631,2252030,134687000,176731000,863432000,3854000,73090000,69360000,3730000,,,,1917000,195000,1722000,,49985000,992278000,360684000,75167000,95191000,79195000,52002000,88605000,,56066000,8637000,815547000,-39598000,-3147000,-436000,-5619000,,5817000,-42983000,133748000,-939000,134687000,,,,134687000,,3,807756169316,705068989268,0.87,0.0000012246,0.0000012284,0.0000010096,0.0000010689
2010,3,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,287979,287243,10579967400,39147181,29970323,69716487,0,5008855,30989898,26588842,204670000,355056000,2935651000,,38954000,31225000,7729000,7128000,7128000,,205018000,,205018000,,5007000,3191758000,1340512000,301457000,205014000,481652000,183924000,161083000,,160853000,2207000,2836702000,-40103000,1933000,,,,15162000,-23008000,332048000,127378000,204670000,,,,204670000,,3,196082553287755,150117002210165,0.77,0.0000000196,0.0000000163,0.0000000145,0.0000000150
2010,4,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,136692,135075,5634945858,20857771,16761581,60011648,15626725,2427927,22305721,19285880,16593000,89998000,2502929000,8181000,,31773000,88952000,,4214000,0000,,70702000,11538000,0000,548994000,3267283000,1195672000,341508000,227698000,536979000,195508000,218695000,,124001000,337224000,3177285000,-89418000,999000,0000,-11211000,,5562000,-94068000,-4070000,-20663000,16593000,0000,0000,0000,16593000,0000,3,50641145370717,40695895072587,0.80,0.0000000615,0.0000000645,0.0000000627,0.0000000494
2010,4,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,6101,5893,494920432,1310008,1052148,88581349,6553020,887854,3076636,2878375,-126799000,-109630000,551118000,4317000,,50093000,19586000,,121000,0000,,15568000,2541000,0000,120883000,764227000,318429000,80827000,99512000,109593000,54204000,67766000,,42456000,101070000,873857000,-20915000,234000,0000,-2622000,,1301000,-22002000,-131632000,-4833000,-126799000,0000,0000,0000,-126799000,0000,3,1163095842832,934153810392,0.80,0.0000005900,0.0000006571,0.0000007513,0.0000004738
2010,4,AA,19805,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,25289,25121,1305945394,4394601,3434970,64577030,3373081,1334628,5470711,4859006,35656000,63757000,930480000,2259000,,48704000,33068000,,1603000,0000,,26284000,4289000,0000,204092000,1250779000,434299000,118603000,108391000,190116000,85589000,63655000,,56563000,129806000,1187022000,-34231000,383000,0000,-4292000,,2129000,-36011000,27746000,-7910000,35656000,0000,0000,0000,35656000,0000,3,5865157543428,4584407141160,0.78,0.0000002030,0.0000002133,0.0000002024,0.0000001586
2010,4,AA,19805,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,1262,1254,130458800,307342,252124,28982736,1367346,241320,953403,916691,-27647000,-20930000,204958000,1334000,,33654000,7284000,,0000,0000,,5790000,945000,0000,44956000,298921000,125113000,32700000,33834000,33726000,20685000,21332000,,16260000,36201000,319851000,-8181000,91000,0000,-1026000,,509000,-8607000,-29537000,-1890000,-27647000,0000,0000,0000,-27647000,0000,3,74167771440,60842563680,0.82,0.0000033687,0.0000040303,0.0000043125,0.0000027634
2010,4,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,32649,35599,1383424265,5012747,3946143,25991950,13000622,1274938,5934377,5224879,55904000,79187000,598478000,9354000,,14847000,25596000,,1813000,110000,,9953000,9376000,2086000,128695000,800310000,289069000,59374000,52900000,103545000,42977000,51383000,,44461000,77414000,721123000,-15542000,-5956000,0000,-733000,22819000,9360000,9948000,89134000,33230000,55904000,0000,0000,0000,,0000,3,6390941634686,5031087664134,0.79,0.0000001190,0.0000001252,0.0000001128,0.0000000936
2010,4,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,2370,2381,97082492,372905,326438,695188,74014,203857,461739,410623,7378000,10947000,56362000,0000,,252000,2411000,,171000,10000,,937000,0000,0000,0000,60143000,22092000,4538000,4043000,7914000,3285000,3927000,,3398000,0000,49196000,-1188000,-455000,0000,0000,1744000,715000,816000,11763000,4385000,7378000,0000,0000,0000,,0000,3,76019294585,66546671366,0.88,0.0000008470,0.0000007912,0.0000006472,0.0000007414
2010,4,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,51412,49918,1675390800,6632600,5378489,4477076,2951608,1167918,8447576,7268597,-9997000,24073000,715629000,456000,,2181000,11977000,,2637000,0000,,25504000,3602000,0000,37501000,799486000,367564000,67988000,41171000,140419000,63384000,39094000,,46823000,8971000,775413000,-38577000,1070000,6000,0000,-3729000,1468000,-39762000,-15690000,-5693000,-9997000,0000,0000,0000,0000,0000,3,7746332926800,6281634115902,0.81,0.0000001139,0.0000001032,0.0000001001,0.0000000924
